Year,Company Name,Model ID,Section,Part Name,ATA-Capter (Ref No.),Part ID (Component Code),Place of Repair,Part Nos,Repair Code,Repair Description,Comments,Repair Type,TAT Days,Price per ea (USD),Service Count,pack_flag
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,009,"R009 :  Igniter sleeve, ferrule retainer and ferrule repair or replacement*",,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,013,R013 :  Lug ring aft Inco718 spray,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,014,R014 :  Outer liner ferrule repair or replacement (without post weld heat treat)*,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,015,R015 :  Aft seal flange weld repair,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,020,R020 :  Weld repair and resize outer liner without lug ring removal,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,023,R023 :  Install lug ring with high temperature braze alloy*,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,017,R017 :  Igniter Port Localize Sizing Repair and Inspection,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,016,R016 : Thicker TBC,,OEM,0.0,855,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,022,R022 : Igniter ferrule bore weld repair (per piece),,OEM,0.0,294,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,SB720336,SB720336 : Inner and outer liner thicker TBC field rework*,*Note: Materials to be charged at CLP,Non-OEM,0.0,905,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,018,R018 : Aft support ring replacement*,*Note: Material to be charged at CLP,OEM,0.0,4560,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,SB720799,SB720799 : Addition of Multihole Cooling Patches,,Non-OEM,7.0,9480,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,025,R025 : Application of Thick TBC on Outer Liner with Large Dia Multiholes,,OEM,7.0,3920,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,026,R026 : Application of Thin TBC on Outer Liner with Large Dia Multi holes,,OEM,7.0,3830,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,SB720826,SB720826 : Alteration from Thick to Thin TBC on Outer Liner with Large Dia Multi holes,,Non-OEM,7.0,3990,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,027,R027 : Weld and resize repair of Multihole Outer Liner,,OEM,3.0,8115,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,029,R029 : Replacement of Thermal Barrier Coating on Large Multi Holes Outer Liner,,OEM,5.0,16730,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M45G04,Welded patch repair (price per patch),"012 :  Welded patch repair
024 :  WELD-PATCH REPAIR FOR THE TECH INSERTION OUTER LINER
",,"OEM
OEM
",0.0,2395,2,1
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,Standard Repair,"SB720656 :  Installation of the lug ring*
",*All materials to be charged at catalog list price,"Non-OEM
",21.0,17720,1,1
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,002,R002 :  Repair wear coating on outer liner seal,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,003,R003 :  Remove thermal barrier coating,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,004,R004 :  Application of thermal barrier coating,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,005,R005 :  Remove lug ring,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,008,R008 :  Weld repair and resize lug rings,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,009,"R009 :  Igniter sleeve, ferrule retainer and ferrule repair or replacement*",,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,013,R013 :  Lug ring aft Inco718 spray,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,014,R014 :  Outer liner ferrule repair or replacement (without post weld heat treat)*,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,015,R015 :  Aft seal flange weld repair,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,020,R020 :  Weld repair and resize outer liner without lug ring removal,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,023,R023 :  Install lug ring with high temperature braze alloy*,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,017,R017 :  Igniter Port Localize Sizing Repair and Inspection,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,016,R016 : Thicker TBC,,OEM,0.0,855,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,022,R022 : Igniter ferrule bore weld repair (per piece),,OEM,0.0,294,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,SB720336,SB720336 : Inner and outer liner thicker TBC field rework*,*Note: Materials to be charged at CLP,Non-OEM,0.0,905,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,018,R018 : Aft support ring replacement*,*Note: Material to be charged at CLP,OEM,0.0,4560,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,SB720799,SB720799 : Addition of Multihole Cooling Patches,,Non-OEM,7.0,9480,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,025,R025 : Application of Thick TBC on Outer Liner with Large Dia Multiholes,,OEM,7.0,3920,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,026,R026 : Application of Thin TBC on Outer Liner with Large Dia Multi holes,,OEM,7.0,3830,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,SB720826,SB720826 : Alteration from Thick to Thin TBC on Outer Liner with Large Dia Multi holes,,Non-OEM,7.0,3990,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,027,R027 : Weld and resize repair of Multihole Outer Liner,,OEM,3.0,8115,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,029,R029 : Replacement of Thermal Barrier Coating on Large Multi Holes Outer Liner,,OEM,5.0,16730,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G03,Welded patch repair (price per patch),"012 :  Welded patch repair
024 :  WELD-PATCH REPAIR FOR THE TECH INSERTION OUTER LINER
",,"OEM
OEM
",0.0,2395,2,1
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,Standard Repair,"SB720656 :  Installation of the lug ring*
",*All materials to be charged at catalog list price,"Non-OEM
",21.0,17720,1,1
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,002,R002 :  Repair wear coating on outer liner seal,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,003,R003 :  Remove thermal barrier coating,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,004,R004 :  Application of thermal barrier coating,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,005,R005 :  Remove lug ring,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,008,R008 :  Weld repair and resize lug rings,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,009,"R009 :  Igniter sleeve, ferrule retainer and ferrule repair or replacement*",,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,013,R013 :  Lug ring aft Inco718 spray,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,014,R014 :  Outer liner ferrule repair or replacement (without post weld heat treat)*,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,015,R015 :  Aft seal flange weld repair,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,020,R020 :  Weld repair and resize outer liner without lug ring removal,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,023,R023 :  Install lug ring with high temperature braze alloy*,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,017,R017 :  Igniter Port Localize Sizing Repair and Inspection,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,016,R016 : Thicker TBC,,OEM,0.0,855,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,022,R022 : Igniter ferrule bore weld repair (per piece),,OEM,0.0,294,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,SB720336,SB720336 : Inner and outer liner thicker TBC field rework*,*Note: Materials to be charged at CLP,Non-OEM,0.0,905,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,018,R018 : Aft support ring replacement*,*Note: Material to be charged at CLP,OEM,0.0,4560,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,SB720799,SB720799 : Addition of Multihole Cooling Patches,,Non-OEM,7.0,9480,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,025,R025 : Application of Thick TBC on Outer Liner with Large Dia Multiholes,,OEM,7.0,3920,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,026,R026 : Application of Thin TBC on Outer Liner with Large Dia Multi holes,,OEM,7.0,3830,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,SB720826,SB720826 : Alteration from Thick to Thin TBC on Outer Liner with Large Dia Multi holes,,Non-OEM,7.0,3990,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,027,R027 : Weld and resize repair of Multihole Outer Liner,,OEM,3.0,8115,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,029,R029 : Replacement of Thermal Barrier Coating on Large Multi Holes Outer Liner,,OEM,5.0,16730,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G07,Welded patch repair (price per patch),"012 :  Welded patch repair
024 :  WELD-PATCH REPAIR FOR THE TECH INSERTION OUTER LINER
",,"OEM
OEM
",0.0,2395,2,1
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,Standard Repair,"SB720656 :  Installation of the lug ring*
",*All materials to be charged at catalog list price,"Non-OEM
",21.0,17720,1,1
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,002,R002 :  Repair wear coating on outer liner seal,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,003,R003 :  Remove thermal barrier coating,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,004,R004 :  Application of thermal barrier coating,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,005,R005 :  Remove lug ring,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,008,R008 :  Weld repair and resize lug rings,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,009,"R009 :  Igniter sleeve, ferrule retainer and ferrule repair or replacement*",,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,013,R013 :  Lug ring aft Inco718 spray,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,014,R014 :  Outer liner ferrule repair or replacement (without post weld heat treat)*,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,015,R015 :  Aft seal flange weld repair,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,020,R020 :  Weld repair and resize outer liner without lug ring removal,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,023,R023 :  Install lug ring with high temperature braze alloy*,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,017,R017 :  Igniter Port Localize Sizing Repair and Inspection,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,016,R016 : Thicker TBC,,OEM,0.0,855,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,022,R022 : Igniter ferrule bore weld repair (per piece),,OEM,0.0,294,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,SB720336,SB720336 : Inner and outer liner thicker TBC field rework*,*Note: Materials to be charged at CLP,Non-OEM,0.0,905,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,018,R018 : Aft support ring replacement*,*Note: Material to be charged at CLP,OEM,0.0,4560,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,SB720799,SB720799 : Addition of Multihole Cooling Patches,,Non-OEM,7.0,9480,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,025,R025 : Application of Thick TBC on Outer Liner with Large Dia Multiholes,,OEM,7.0,3920,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,026,R026 : Application of Thin TBC on Outer Liner with Large Dia Multi holes,,OEM,7.0,3830,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,SB720826,SB720826 : Alteration from Thick to Thin TBC on Outer Liner with Large Dia Multi holes,,Non-OEM,7.0,3990,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,027,R027 : Weld and resize repair of Multihole Outer Liner,,OEM,3.0,8115,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,029,R029 : Replacement of Thermal Barrier Coating on Large Multi Holes Outer Liner,,OEM,5.0,16730,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1317M56G06,Welded patch repair (price per patch),"012 :  Welded patch repair
024 :  WELD-PATCH REPAIR FOR THE TECH INSERTION OUTER LINER
",,"OEM
OEM
",0.0,2395,2,1
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,Standard Repair,"SB720656 :  Installation of the lug ring*
",*All materials to be charged at catalog list price,"Non-OEM
",21.0,17720,1,1
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,002,R002 :  Repair wear coating on outer liner seal,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,003,R003 :  Remove thermal barrier coating,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,004,R004 :  Application of thermal barrier coating,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,005,R005 :  Remove lug ring,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,008,R008 :  Weld repair and resize lug rings,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,009,"R009 :  Igniter sleeve, ferrule retainer and ferrule repair or replacement*",,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,013,R013 :  Lug ring aft Inco718 spray,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,014,R014 :  Outer liner ferrule repair or replacement (without post weld heat treat)*,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,015,R015 :  Aft seal flange weld repair,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,020,R020 :  Weld repair and resize outer liner without lug ring removal,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,023,R023 :  Install lug ring with high temperature braze alloy*,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,017,R017 :  Igniter Port Localize Sizing Repair and Inspection,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,016,R016 : Thicker TBC,,OEM,0.0,855,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,022,R022 : Igniter ferrule bore weld repair (per piece),,OEM,0.0,294,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,SB720336,SB720336 : Inner and outer liner thicker TBC field rework*,*Note: Materials to be charged at CLP,Non-OEM,0.0,905,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,018,R018 : Aft support ring replacement*,*Note: Material to be charged at CLP,OEM,0.0,4560,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,SB720799,SB720799 : Addition of Multihole Cooling Patches,,Non-OEM,7.0,9480,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,025,R025 : Application of Thick TBC on Outer Liner with Large Dia Multiholes,,OEM,7.0,3920,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,026,R026 : Application of Thin TBC on Outer Liner with Large Dia Multi holes,,OEM,7.0,3830,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,SB720826,SB720826 : Alteration from Thick to Thin TBC on Outer Liner with Large Dia Multi holes,,Non-OEM,7.0,3990,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,027,R027 : Weld and resize repair of Multihole Outer Liner,,OEM,3.0,8115,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,029,R029 : Replacement of Thermal Barrier Coating on Large Multi Holes Outer Liner,,OEM,5.0,16730,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,2256M22G01,Welded patch repair (price per patch),"012 :  Welded patch repair
024 :  WELD-PATCH REPAIR FOR THE TECH INSERTION OUTER LINER
",,"OEM
OEM
",0.0,2395,2,1
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G06,Standard Repair,"SB720656 :  Installation of the lug ring*
",*All materials to be charged at catalog list price,"Non-OEM
",21.0,17720,1,1
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G06,002,R002 :  Repair wear coating on outer liner seal,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G06,003,R003 :  Remove thermal barrier coating,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G06,004,R004 :  Application of thermal barrier coating,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G06,005,R005 :  Remove lug ring,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G06,008,R008 :  Weld repair and resize lug rings,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G06,009,"R009 :  Igniter sleeve, ferrule retainer and ferrule repair or replacement*",,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G06,013,R013 :  Lug ring aft Inco718 spray,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G06,014,R014 :  Outer liner ferrule repair or replacement (without post weld heat treat)*,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G06,015,R015 :  Aft seal flange weld repair,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G06,020,R020 :  Weld repair and resize outer liner without lug ring removal,,OEM,,,1,0
2019,GE,CFM56-5B,"Combustor, HPT",Combustion Chamber Outer Liner,72-42-04,424,Plant 23 - Singapore,1968M44G06,023,R023 :  Install lug ring with high temperature braze alloy*,,OEM,,,1,0
