Year|Company Name|Model ID|Section|Part Name|ATA-Capter (Ref No.)|Part ID (Component Code)|Place of Repair|Part Nos|Repair Code|Repair Description|Comments|Repair Type|TAT Days|Price per ea (USD)|Service Count|pack_flag
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|006|R006 : Dimensional restoration||OEM|0.0|17815|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|CINSP|CINSP : Clean and serviceability inspection*|*Note: If part fails serviceability inspection, the customer will be charged inspection fee.|Non-OEM|7.0|4290|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|001|R001 : Repair threaded holes*|*Note: Price applies to each hole repaired|OEM|3.0|2510|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|007|R007 : Replace OGV configuration I*|*Note: Materials to be charged at CLP|OEM|42.0|96370|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|SB720538|SB720538 : Upgrade to replace cast OGV with forged configuration*|*Note: Materials to be charged at CLP|Non-OEM|42.0|106140|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|008|R008 : Repair fretting on HPT cooling pad||OEM|7.0|7530|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|002|R002 : Blend outlet guide vanes||OEM|7.0|4020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|016|R016 : Diameters M and S repair with T-800 coating||OEM|0.0|14020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|015|R015 : Repair of aft case inner diameter||OEM|0.0|6270|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|012|R012 : Aft End Replacement*|*Note: Materials to be charged at CLP|OEM|28.0|106980|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|019|R019 : Weld Repair of OGV Inner Wall||OEM|7.0|25755|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|023|R023 : Thermal spray for the inner band wall of the outlet guide vane||OEM|7.0|9465|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|028|R028 : Replacement of the Outlet Guide Vane Diffuser*|*Note: Materials to be charged at CLP|OEM|90.0|85935|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|026|R026 : Inner wall blend repair||OEM|28.0|5500|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1498M52G03|027|R027 : Repair of Damaged Jackscrew Holes||OEM|0.0|1325|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|006|R006 : Dimensional restoration||OEM|0.0|17815|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|CINSP|CINSP : Clean and serviceability inspection*|*Note: If part fails serviceability inspection, the customer will be charged inspection fee.|Non-OEM|7.0|4290|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|001|R001 : Repair threaded holes*|*Note: Price applies to each hole repaired|OEM|3.0|2510|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|007|R007 : Replace OGV configuration I*|*Note: Materials to be charged at CLP|OEM|42.0|96370|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|SB720538|SB720538 : Upgrade to replace cast OGV with forged configuration*|*Note: Materials to be charged at CLP|Non-OEM|42.0|106140|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|008|R008 : Repair fretting on HPT cooling pad||OEM|7.0|7530|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|002|R002 : Blend outlet guide vanes||OEM|7.0|4020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|016|R016 : Diameters M and S repair with T-800 coating||OEM|0.0|14020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|015|R015 : Repair of aft case inner diameter||OEM|0.0|6270|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|012|R012 : Aft End Replacement*|*Note: Materials to be charged at CLP|OEM|28.0|106980|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|019|R019 : Weld Repair of OGV Inner Wall||OEM|7.0|25755|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|023|R023 : Thermal spray for the inner band wall of the outlet guide vane||OEM|7.0|9465|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|028|R028 : Replacement of the Outlet Guide Vane Diffuser*|*Note: Materials to be charged at CLP|OEM|90.0|85935|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|026|R026 : Inner wall blend repair||OEM|28.0|5500|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G07|027|R027 : Repair of Damaged Jackscrew Holes||OEM|0.0|1325|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|006|R006 : Dimensional restoration||OEM|0.0|17815|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|CINSP|CINSP : Clean and serviceability inspection*|*Note: If part fails serviceability inspection, the customer will be charged inspection fee.|Non-OEM|7.0|4290|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|001|R001 : Repair threaded holes*|*Note: Price applies to each hole repaired|OEM|3.0|2510|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|007|R007 : Replace OGV configuration I*|*Note: Materials to be charged at CLP|OEM|42.0|96370|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|SB720538|SB720538 : Upgrade to replace cast OGV with forged configuration*|*Note: Materials to be charged at CLP|Non-OEM|42.0|106140|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|008|R008 : Repair fretting on HPT cooling pad||OEM|7.0|7530|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|002|R002 : Blend outlet guide vanes||OEM|7.0|4020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|016|R016 : Diameters M and S repair with T-800 coating||OEM|0.0|14020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|015|R015 : Repair of aft case inner diameter||OEM|0.0|6270|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|012|R012 : Aft End Replacement*|*Note: Materials to be charged at CLP|OEM|28.0|106980|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|019|R019 : Weld Repair of OGV Inner Wall||OEM|7.0|25755|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|023|R023 : Thermal spray for the inner band wall of the outlet guide vane||OEM|7.0|9465|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|028|R028 : Replacement of the Outlet Guide Vane Diffuser*|*Note: Materials to be charged at CLP|OEM|90.0|85935|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|026|R026 : Inner wall blend repair||OEM|28.0|5500|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G04|027|R027 : Repair of Damaged Jackscrew Holes||OEM|0.0|1325|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|006|R006 : Dimensional restoration||OEM|0.0|17815|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|CINSP|CINSP : Clean and serviceability inspection*|*Note: If part fails serviceability inspection, the customer will be charged inspection fee.|Non-OEM|7.0|4290|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|001|R001 : Repair threaded holes*|*Note: Price applies to each hole repaired|OEM|3.0|2510|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|007|R007 : Replace OGV configuration I*|*Note: Materials to be charged at CLP|OEM|42.0|96370|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|SB720538|SB720538 : Upgrade to replace cast OGV with forged configuration*|*Note: Materials to be charged at CLP|Non-OEM|42.0|106140|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|008|R008 : Repair fretting on HPT cooling pad||OEM|7.0|7530|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|002|R002 : Blend outlet guide vanes||OEM|7.0|4020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|016|R016 : Diameters M and S repair with T-800 coating||OEM|0.0|14020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|015|R015 : Repair of aft case inner diameter||OEM|0.0|6270|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|012|R012 : Aft End Replacement*|*Note: Materials to be charged at CLP|OEM|28.0|106980|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|019|R019 : Weld Repair of OGV Inner Wall||OEM|7.0|25755|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|023|R023 : Thermal spray for the inner band wall of the outlet guide vane||OEM|7.0|9465|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|028|R028 : Replacement of the Outlet Guide Vane Diffuser*|*Note: Materials to be charged at CLP|OEM|90.0|85935|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|026|R026 : Inner wall blend repair||OEM|28.0|5500|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|1784M91G02|027|R027 : Repair of Damaged Jackscrew Holes||OEM|0.0|1325|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|006|R006 : Dimensional restoration||OEM|0.0|17815|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|CINSP|CINSP : Clean and serviceability inspection*|*Note: If part fails serviceability inspection, the customer will be charged inspection fee.|Non-OEM|7.0|4290|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|001|R001 : Repair threaded holes*|*Note: Price applies to each hole repaired|OEM|3.0|2510|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|007|R007 : Replace OGV configuration I*|*Note: Materials to be charged at CLP|OEM|42.0|96370|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|SB720538|SB720538 : Upgrade to replace cast OGV with forged configuration*|*Note: Materials to be charged at CLP|Non-OEM|42.0|106140|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|008|R008 : Repair fretting on HPT cooling pad||OEM|7.0|7530|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|002|R002 : Blend outlet guide vanes||OEM|7.0|4020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|016|R016 : Diameters M and S repair with T-800 coating||OEM|0.0|14020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|015|R015 : Repair of aft case inner diameter||OEM|0.0|6270|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|012|R012 : Aft End Replacement*|*Note: Materials to be charged at CLP|OEM|28.0|106980|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|019|R019 : Weld Repair of OGV Inner Wall||OEM|7.0|25755|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|023|R023 : Thermal spray for the inner band wall of the outlet guide vane||OEM|7.0|9465|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|028|R028 : Replacement of the Outlet Guide Vane Diffuser*|*Note: Materials to be charged at CLP|OEM|90.0|85935|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|026|R026 : Inner wall blend repair||OEM|28.0|5500|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G08|027|R027 : Repair of Damaged Jackscrew Holes||OEM|0.0|1325|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|006|R006 : Dimensional restoration||OEM|0.0|17815|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|CINSP|CINSP : Clean and serviceability inspection*|*Note: If part fails serviceability inspection, the customer will be charged inspection fee.|Non-OEM|7.0|4290|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|001|R001 : Repair threaded holes*|*Note: Price applies to each hole repaired|OEM|3.0|2510|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|007|R007 : Replace OGV configuration I*|*Note: Materials to be charged at CLP|OEM|42.0|96370|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|SB720538|SB720538 : Upgrade to replace cast OGV with forged configuration*|*Note: Materials to be charged at CLP|Non-OEM|42.0|106140|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|008|R008 : Repair fretting on HPT cooling pad||OEM|7.0|7530|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|002|R002 : Blend outlet guide vanes||OEM|7.0|4020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|016|R016 : Diameters M and S repair with T-800 coating||OEM|0.0|14020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|015|R015 : Repair of aft case inner diameter||OEM|0.0|6270|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|012|R012 : Aft End Replacement*|*Note: Materials to be charged at CLP|OEM|28.0|106980|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|019|R019 : Weld Repair of OGV Inner Wall||OEM|7.0|25755|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|023|R023 : Thermal spray for the inner band wall of the outlet guide vane||OEM|7.0|9465|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|028|R028 : Replacement of the Outlet Guide Vane Diffuser*|*Note: Materials to be charged at CLP|OEM|90.0|85935|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|026|R026 : Inner wall blend repair||OEM|28.0|5500|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G06|027|R027 : Repair of Damaged Jackscrew Holes||OEM|0.0|1325|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|006|R006 : Dimensional restoration||OEM|0.0|17815|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|CINSP|CINSP : Clean and serviceability inspection*|*Note: If part fails serviceability inspection, the customer will be charged inspection fee.|Non-OEM|7.0|4290|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|001|R001 : Repair threaded holes*|*Note: Price applies to each hole repaired|OEM|3.0|2510|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|007|R007 : Replace OGV configuration I*|*Note: Materials to be charged at CLP|OEM|42.0|96370|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|SB720538|SB720538 : Upgrade to replace cast OGV with forged configuration*|*Note: Materials to be charged at CLP|Non-OEM|42.0|106140|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|008|R008 : Repair fretting on HPT cooling pad||OEM|7.0|7530|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|002|R002 : Blend outlet guide vanes||OEM|7.0|4020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|016|R016 : Diameters M and S repair with T-800 coating||OEM|0.0|14020|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|015|R015 : Repair of aft case inner diameter||OEM|0.0|6270|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|012|R012 : Aft End Replacement*|*Note: Materials to be charged at CLP|OEM|28.0|106980|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|019|R019 : Weld Repair of OGV Inner Wall||OEM|7.0|25755|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|023|R023 : Thermal spray for the inner band wall of the outlet guide vane||OEM|7.0|9465|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|028|R028 : Replacement of the Outlet Guide Vane Diffuser*|*Note: Materials to be charged at CLP|OEM|90.0|85935|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|026|R026 : Inner wall blend repair||OEM|28.0|5500|1|0
2019|GE|CFM56-5B|Combustor, HPT|Combustion Case|72-41-01|411|ACSC|2002M81G05|027|R027 : Repair of Damaged Jackscrew Holes||OEM|0.0|1325|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|1523M41G02|005|R005 : Replace honeycomb||OEM|14.0|9425|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|1523M41G02|007|R007 : Dimensional restoration of Diameter B||OEM|0.0|2495|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|1523M41G02|004|R004 : Aft flange dimensional restoration||OEM|0.0|6190|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|1523M41G02|CINSP|CINSP : Clean and serviceability inspection*|*Note: If part fails serviceability inspection, the customer will be charged inspection fee.|Non-OEM|7.0|2495|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|1523M41G02|017|R017 : Repair of Cracks on the Cast Inducer Aft Surface||OEM|7.0|13195|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|1523M41G02|006|R006 : Inducer tube repair||OEM|7.0|49610|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|1523M41G02|Replace frwd flange|"SB720541 :  Forward Flange Replacement and Coating
009 :  REPLACEMENTOF THE FORWARD FLANGE BY ELECTRON BEAM WELDING
"||"Non-OEM
OEM
"|7.0|33255|2|1
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|1523M41G02|Chrome carbide coating|"012 :  Chrome carbide erosion coating repair
SB720592 :  Forward Inner Nozzle Support (FINS) - With Improved Erosion Coating
015 : Inducer replacement*
"|*Note: Materials to be charged at CLP|"OEM
Non-OEM
OEM
"|7.0|3295|3|1
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G10|005|R005 : Replace honeycomb||OEM|14.0|9425|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G10|007|R007 : Dimensional restoration of Diameter B||OEM|0.0|2495|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G10|004|R004 : Aft flange dimensional restoration||OEM|0.0|6190|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G10|CINSP|CINSP : Clean and serviceability inspection*|*Note: If part fails serviceability inspection, the customer will be charged inspection fee.|Non-OEM|7.0|2495|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G10|017|R017 : Repair of Cracks on the Cast Inducer Aft Surface||OEM|7.0|13195|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G10|006|R006 : Inducer tube repair||OEM|7.0|49610|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G10|Replace frwd flange|"SB720541 :  Forward Flange Replacement and Coating
009 :  REPLACEMENTOF THE FORWARD FLANGE BY ELECTRON BEAM WELDING
"||"Non-OEM
OEM
"|7.0|33255|2|1
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G10|Chrome carbide coating|"012 :  Chrome carbide erosion coating repair
SB720592 :  Forward Inner Nozzle Support (FINS) - With Improved Erosion Coating
015 : Inducer replacement*
"|*Note: Materials to be charged at CLP|"OEM
Non-OEM
OEM
"|7.0|3295|3|1
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G09|005|R005 : Replace honeycomb||OEM|14.0|9425|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G09|007|R007 : Dimensional restoration of Diameter B||OEM|0.0|2495|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G09|004|R004 : Aft flange dimensional restoration||OEM|0.0|6190|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G09|CINSP|CINSP : Clean and serviceability inspection*|*Note: If part fails serviceability inspection, the customer will be charged inspection fee.|Non-OEM|7.0|2495|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G09|017|R017 : Repair of Cracks on the Cast Inducer Aft Surface||OEM|7.0|13195|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G09|006|R006 : Inducer tube repair||OEM|7.0|49610|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G09|Replace frwd flange|"SB720541 :  Forward Flange Replacement and Coating
009 :  REPLACEMENTOF THE FORWARD FLANGE BY ELECTRON BEAM WELDING
"||"Non-OEM
OEM
"|7.0|33255|2|1
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G09|Chrome carbide coating|"012 :  Chrome carbide erosion coating repair
SB720592 :  Forward Inner Nozzle Support (FINS) - With Improved Erosion Coating
015 : Inducer replacement*
"|*Note: Materials to be charged at CLP|"OEM
Non-OEM
OEM
"|7.0|3295|3|1
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G04|005|R005 : Replace honeycomb||OEM|14.0|9425|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G04|007|R007 : Dimensional restoration of Diameter B||OEM|0.0|2495|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G04|004|R004 : Aft flange dimensional restoration||OEM|0.0|6190|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G04|CINSP|CINSP : Clean and serviceability inspection*|*Note: If part fails serviceability inspection, the customer will be charged inspection fee.|Non-OEM|7.0|2495|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G04|017|R017 : Repair of Cracks on the Cast Inducer Aft Surface||OEM|7.0|13195|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G04|006|R006 : Inducer tube repair||OEM|7.0|49610|1|0
2019|GE|CFM56-5B|Combustor, HPT|HPT Fwd Inner Nozzle Support|72-51-07|512|Plant 23 - Singapore|2071M28G04|Replace frwd flange|"SB720541 :  Forward Flange Replacement and Coating
009 :  REPLACEMENTOF THE FORWARD FLANGE BY ELECTRON BEAM WELDING
"||"Non-OEM
OEM
"|7.0|33255|2|1
